id,name
IE077821,L'Arche Ireland
IE339094,Cbre Corporate Outsourcing Limited
OC387052,Carlton Forest Group LLP
SC090936,Boland Holdings Limited
SC473580,Rmec Group Limited
IE579444,As Air Lease XXX (Ireland) Limited
IE582950,Multi Retail Management Ireland Limited
NI045854,Dawson Whyte Limited
SC012585,St. Margaret's School For Girls (Incorporated).
SC299696,Nucleus Ifa Services Limited
FC022603,"Mastercard UK, Inc."
IE511167,Awas 5128 Leasing Limited
IE163404,Softworks Limited
IE544942,Glenstal Abbey School
SC110185,Victim Support Scotland
IE599784,SDH Wings International Leasing Limited
IE907963,Avolon Aerospace AOE 52 Limited
SC285287,Clyde Space Limited
IE409718,Speedy Hire (Ireland) Limited
IE445996,Verimar Chemical Limited
IE495900,The Asian Private Real Estate Fund of Funds Company Limited
IE555075,Dcal 5 Leasing Limited
IE230645,An Breacadh Nua
IE543730,Magix Airlease Designated Activity Company
OC394589,Thistle Prs Investments LLP
SC075079,Scottish Chamber Orchestra Limited
IE458595,UCP III Co-Investments (A) Unlimited Company
IE547641,Scfi Rahoituspalvelut Designated Activity Company
NI061369,Gruig Wind Farm Limited
OC308959,Eoc Partners LLP
OC349574,Chrystal Capital Partners LLP
SC409506,BDL Shetland Limited
OC396432,Triple Am LLP
OC342384,Rusom Trading LLP
SC374627,Eurwa Survey Limited
SC038900,F.A. Parkinson (Chemists) Limited
8125572,Merlin Renewables Limited
9434819,Newriver Retail (Darlington) Limited
8113821,Movex Logistics Ltd
9224535,Canyon UK Ventures LTD.
7772556,Hephaestus Holdings Limited
FC028477,Cree Europe GMBH
FC029272,Allianz Capital Partners GMBH London Branch
9674509,Hull Ocean Going Barges UK Ltd
6960657,Trapeze Its U.K. Ltd
6973266,Tideway Investment Group Limited
6828026,Iceni Marine Services Limited
8314056,Boston Grammar School
8792996,Solutions 4 North Tyneside (Finance) PLC
7200499,Suez Advanced Solutions Holding UK Limited
IE566332,Jin Shan 8 Ireland Company Limited
SC291034,Stirling Gateway Limited
SC440029,Global Resources (Project Recruitment) Limited
IE159228,Allingham Arms Hotel Limited
IE111456,Sue Ryder Foundation (Ireland) Company Limited BY Guarantee
IE331742,Sse Renewables (Ireland) Limited
IE523417,Awas 5512 Leasing Limited
IE567486,Diamond Head 7 (Ireland) Designated Activity Company
9069277,Turncole Wind Farm Limited
SC032304,Sam Anderson (Newhouse) Limited
FC033364,Communicator (Iom) Limited
IE908557,Escada Textilvertrieb GMBH
FC027454,Ius Ireland Limited
IE490208,Idr Finance Ireland Limited
FC026280,Gold Diamond D Birmingham 2005 Ltd
IE327087,Capital Cover Group Limited
IE185710,Kerry Diocesan Youth Service
SC318036,Brothers of Charity Services (Scotland)
IE581943,Alafco Irish Aircraft Leasing Twelve Limited
IE592473,Cairn European Loan Designated Activity Company
OC376554,Illuminas Partners LLP
OC385846,Deeside Care LLP
OC401483,HSL Pathology LLP
IE091267,G4S Support Services (Ireland) Limited
NP000111,Northern Counties Co-Operative Enterprises Limited
OC322552,Nomina No 192 LLP
SC352446,Xpress Private Hire Ltd
SC051941,Clow Group LTD.
IE371986,Dromada Windfarm (Roi) Limited
SC544031,Robertson Health (Orkney) Limited
IE553382,SKY High Xliv Leasing Company Limited
IE480358,Setanta Sports Asia Limited
IE531677,Oslofjorden Limited
IE446206,Masl Ireland (13) Limited
IE518064,Arklow Muse Limited
SC303150,Energetics Gas Limited
NC001217,Blm (Northern Ireland) LLP
OC391630,Colliers International Central London UK LLP
IE398458,National Digital Research Centre
SC137295,Brightwater Holidays Limited
IE314627,Agco Finance Designated Activity Company
OC386152,Solar Energy Renewables LLP
SC242760,Boyndie Wind Energy Limited
IE589344,Oil Airlease No. 3 Limited
IE908039,Awas 39432 Limited
IE032633,Nch Ireland Limited
IP22314R,Michael Jones Co-Operative Limited
IE358826,Gallivan Murphy Hooper Dolan Insurances Limited
IE539306,Ires Fund Management Limited
IE586290,Us Direct Loans III Designated Activity Company
OC397832,Selwood Asset Management LLP
IE528370,Fti Consulting Management Solutions Limited
FC023881,Eagle Euroseals GMBH
IE589230,Dell Receivables Financing 2016 Designated Activity Company
FC027202,Care Homes No.2 (Cayman) Limited
FC030103,Celebes Wind LTD.
IE537540,Bluesky 28 Leasing Company Limited
OC320867,Sta Infinity LLP
IE349625,Dunmoran Limited
IE143037,Chania Limited
OC318938,Epic Private Equity LLP
IE033097,Thk Manufacturing of Ireland Limited
SC228195,Stepdown
OC363164,Cit Group Partners LLP
IE368889,Seirbhis Iompair Tuaithe Cuideachta Faoi Theorainn RÃ¡thaÃ_ochta
IE336541,LGT Fund Managers (Ireland) Limited
IE368613,Belfcard Limited
IE550861,Fly Aircraft Holdings Twenty-Eight Limited
IE908213,Air Knight 5 Leasing Limited
FC021657,Amitec International S.A.
IE581385,Jetair 7 Limited
NI606733,Bryson Care
SC200400,Triple Crown (Grove Street) Limited
NI038737,Southern Area Hospice Services Ltd
SC121294,Salram Limited
OC399645,Imex Europe Enterprise LLP
SC520429,Sep V General Partner Limited
NI067559,Contourglobal Solutions (Northern Ireland) Limited
OC344167,HL Renewals LLP
IE556310,Nibrt Services Limited
OC397358,Florin Court Capital LLP
IE410223,Camara Education Company Limited BY Guarantee
IE420299,Pitney Bowes Ireland Limited
SO303708,Endless Carry II LLP
IE331302,J.R. Bailey Distribution Limited
SC365659,IW GP Limited
FC023094,Adea International Private Limited
FC032889,Osung Envi-Tech UK Office
OC350977,Hogan Lovells (Luxembourg) LLP
SC264436,Raiths Farm Properties Limited
OC399737,Portsea Asset Management LLP
SC138695,Dynamic Earth Charitable Trust
IE455485,Skylease MSN 4267 Limited
FC027881,European Road Cargo B.V.
IE480636,Worden Investments Designated Activity Company
IE526033,Q Aircraft Leasing 2475 Limited
FC033824,Norwegian Piping As
IE454314,Yellow River Finance No.1 Limited
IE477513,Sinfolane Limited
IE249235,Kentech Group Holdings Limited
SC372452,Doig and Smith Ltd
SC449653,Encore Digital Media Limited
IE070737,A. O'Loingsigh (Baile Mhic Ire) Teoranta
SC460045,Baltic Works Ltd
IE565424,"Cavic Aviation Leasing (Ireland) 21 Co., Limited"
SC208635,Atlas Hotels (Luton Airport) Limited
SC152175,Opito Limited
FC019476,Tender Corporation
IE074112,Van Der Windt Packaging Limited
SC192761,Martin Currie Global Portfolio Trust PLC
SC073544,Mcmillan Hotels Limited
FC018119,Insect Lore Products
IE908532,Yorktest Laboratories Limited
SC083134,Computer Cab (Aberdeen) LTD.
SC194014,Seebyte Limited
IE551827,Pepper Finance (H73) Limited
FC026647,Morgan Stanley Langtree Investments B.V.
IE239627,DPS Engineering International Limited
IE562110,KKR Lending Partners (GBP) Unlevered Designated Activity Company
IE564266,Olympus Leasing 3349 Limited
IE380564,Carne Global Financial Services Limited
OC398629,Everett Capital Advisors UK LLP
IE248663,Brandon House Hotel Limited
OC385838,Uttc LLP
SC177637,John Crane Asset Management Solutions Limited
SC518247,Culture Perth and Kinross Limited
SC337344,Thorntoun (2008) Limited
IE435721,Crescent Leasing 1 Limited
IE376212,Mediaforce Ireland Limited
SC119523,Telewest Communications (Glenrothes) Limited
SC187863,Wordie Properties Limited
SC505939,Edison Oakapple Limited
IE145574,Utc Fire & Security Ireland Limited
SC168821,Galaxy Radio Scotland Limited
OC394707,Siglion Investments LLP
FC022887,Strategic Business Insights Inc
SC288828,Capture Imaging Limited
IE391240,Lusitano Mortgages No. 3 Public Limited Company
IE552052,KKR Lending Partners (Usd) Designated Activity Company
694011,Belwood Foods Limited
1948578,Eureka! The National Children's Museum.
2024626,G.M. Luff & Partners Limited
2217099,Concessions Management International Limited
5547489,Anath Capital Group Limited
5160717,Bandon Holdings Limited
2632020,Snappy Snaps Franchises Limited
3514503,Shachihata (Europe) LTD.
5742384,Marc Jacobs International (UK) Limited
1108984,Quercia Limited
2125953,Hr Go (Driving North) Limited
2787265,Snax 24 Limited
4373275,Minova International Limited
4797310,S & A Property Limited
5210816,Sunrise Operations Fleet Limited
2390375,St Martins Housing Trust
4048495,Empirix UK Limited
4116192,Upp (Oxford Brookes) Limited
2863547,Essex Leisure Limited
2941672,Vuldi Clothing Limited
2852425,Anglo Pacific Consultants (London) Limited
3448417,Shepperton Hotels Holdings Limited
3601210,Orscheln Europe
4414965,Avineon Europe Limited
3776429,VCG Connect Limited
3482910,Care For The Family
1487345,The Grand Charity
5493388,Twofour Group Limited
2666115,Veriserv Limited
905689,Goldsmiths Finance Limited
5323808,Krowmark Ltd
5618738,Westgate Healthcare (Hemel Hempstead) Limited
5418038,Met Serve Limited
2291152,Faerch Plast London Limited
3220377,Portosalvo Limited
3806034,Evoca UK Limited
4500591,M.K.M. Building Supplies (Goole) Limited
4764827,AFCW PLC
1810641,Tunnel Tech Limited
3260031,Rokpa Trust
335956,Dorrington London Flats Limited
4818187,The Association of Investment Companies
1487274,Pfeifer Rope and Tackle Limited
5383149,Dma Maintenance Limited
2620102,Tatehindle Limited
3263208,Servicepower Business Solutions Limited
5195588,Nilerace Limited
5239679,Evolve Business Services Limited
754994,Kendon Packaging (Midland) Limited
1021095,Island Gas (Singleton) Limited
3697314,Reich Insurance Brokers Limited
3276158,Plastic Omnium Urban Systems Limited
3708255,Metro MRH Limited
3883402,Excelcare (Home Care Division) Limited
4735490,Smithfield Consultants Limited
1579301,Rabbah Bloodstock Limited
3870326,Chanelle Medical U.K. Limited
3963628,Contraload UK Ltd
5286311,Bashton Ltd
4078748,RRFW Limited
5895687,Mansard Mortgages 2006-1 PLC
5783528,GHG 31 (Blackheath Hospital) Limited
2180304,Xilinx Limited
3775428,Rubicon Asset Management Limited
48839,Barclays PLC
3870738,Cigna Global Wellbeing Solutions Limited
4146129,Aero Racing Limited
4254501,South West Brick and Stone Limited
3969174,Esure Property Limited
2103630,Air Liquide Limited
2429046,Harlosh Limited
2774751,Artigraf Printing Group Limited
890252,F.H.Harvey & Sons(Decorators)Limited
2829156,Manor Lodge School
3150116,T W Logistics Limited
4964424,The Climate Change Organisation
3658270,Osborne Technologies Ltd
5392324,Carrier Controls Limited
2791270,Bartletts Transport and Warehouses Limited
3607671,United Industrial Converters Limited
3809663,Bluebell Wood Children's Hospice
157038,"Esso Property Management Company, Limited"
375658,Hadfields Transport Limited
4851184,Fti Financial Services Limited
2906601,Ffynnon Oer Windfarm Limited
3496165,Merriott Plastics Limited
3977902,Google UK Limited
4713781,Rima UK Limited
2814177,Heart of England Mencap
5948458,Macdonald Frimley Hall Limited
1178084,BCL Timber Projects Limited
1435866,Tripak Ltd
2797732,Rullion Management Services Limited
6127445,Sir Ath Limited
574711,Begg & Co. Thermoplastics Limited
690486,Smilde Food Group Ltd
1101116,Byworth Boiler Hire Limited
1349279,Andrews Hydrographics Limited
3474867,Gaffney Industrial & Welding Supplies Ltd
3507334,The Official UK Charts Company Limited
2309043,Seeley International (Europe) Limited
237877,Lookers Bedale Garage Limited
1336852,Contiki Travel (U.K.) Limited
3253147,Lucketts of Watford Limited
3982107,Shipserv Limited
3669621,Opec Construction PLC
2781154,Montagu Equity Limited
439568,Oasana Limited
2527258,Pen & Sword Books Limited
5571799,Clearwall Contracting Limited
5638586,Astley Clarke Ltd
5680347,S & J Distribution Limited
545691,Zippo UK Limited
3068036,P & B Kennedy Holdings Limited
2805181,Pizzaexpress (Franchises) Limited
3164520,"Ems Satcom UK, LTD."
2798048,Interserve Technical Services Limited
2411425,Bia Financial Planning Ltd
2486005,Hoegh Capital Partners Limited
5762919,Energy 4 Impact
2869220,Church House Conference Centre Limited
3036315,Elateral Limited
2317261,M & A Hygiene PLC
5504410,Portal Hotel Golf & Country Club Limited
3966107,Erasteel Stubs Limited
2638501,Maintaining Environments Limited
6087744,Hadfield Properties Limited
5475678,Solapak Limited
5557873,Minova Weldgrip Limited
688450,Petchey (Holdings) Limited
5288855,Gulf Keystone Petroleum (UK) Limited
5668976,Tower Cranes UK Limited
5300499,Wynyard Hall Limited
772557,Saint Martin'S(Solihull)Limited
1650805,Lebronze Alloys UK Limited
1535598,Andrews Air Conditioning and Refrigeration Limited
2264564,Aurora Options
1133706,Audio Visual Services Corporation Limited
3902049,Redhouse Holdings Limited
1186095,Vola UK Limited
3142365,New Nordic Limited
389663,"St.Mary's School,Gerrards Cross,Limited"
5401028,Flexcrete Technologies Limited
5478619,East Midlands Business Limited
5759642,Carebase (Redhill) Limited
2016426,Nde Technical Services UK Ltd
3254689,Chatham Maritime K1 Construction Limited
23788,Isle of Wight County Press Group Limited
154916,E.H. Bennett & Company Limited
355060,Hi-Span Limited
919987,Channel Electric Equipment Limited
1529484,The United Reformed Church (Southern Synod) Trust Limited
5565345,Westbus Coach Services Limited
3417930,Rank Leisure Limited
392114,WML Realisations Limited
436536,Twickenham Plating Group Limited
5430320,Appleworld (UK) Limited
1759789,John Swire & Sons (China) Limited
2045607,Daiwa Asset Management (Europe) Ltd
2569236,Alias Limited
4251750,London Inn Hotels (Stratford) Limited
4328610,Business Environment Human Resources Limited
5230048,Redpoint Energy Limited
1227004,Advent Underwriting Limited
291547,Black & Decker
4080387,Fairhold Holdings Limited
458217,Gaskains Limited
1698409,The University of Southampton Science Park Limited
5325981,New Century (East Grinstead) Limited
1562118,Avon Group Manufacturing Limited
1458936,GWR (West) Limited
3545210,Ansa UK Limited
878510,H.R. Smith (Technical Developments) Limited
1103638,Professional Engineering Projects Limited
4974481,Oxford Biotherapeutics Ltd
224271,Highcroft Investments PLC
864097,Carers UK
5031466,Prologic Limited
2117319,PXP Solutions Limited
3194204,Liontrust Investment Services Limited
4126215,Building A Future (Newham Schools) Limited
4374254,Lochinver House School
5718138,Magen David Adom UK
2751956,Dickerman Overseas Contracting Company Limited
3072287,Gesban UK Limited
3375788,Kingsmead Homes (Hackney) Limited
4113022,Pro For (UK) Ltd
2088545,Northern Skills Group Limited
2604758,JLT Latin American Holdings Limited
1680529,Platipus Anchors Limited
2502293,Blackout Limited
3998136,Icf Consulting Limited
2122831,Atlantic Multipower UK Limited
1374225,Claro Precision Engineering Limited
1633333,Contact A Family
4598348,Springboard Research Ltd
2390201,Oakland Innovation Ltd
3072160,Chameleon Information Management Services Limited
3411518,"St John's School, Northwood"
175280,Carlisle United Association Football Club (1921) Limited
1394929,Global Insurance Management Ltd
1791298,Sybersolve Solutions Limited
1192469,Poyry Energy Limited
4301828,Egerton Rothesay
4474288,Coleman Remediation Services Limited
4554566,Hope Street Hotel Limited
3574066,Getbusy UK Limited
3621410,Everbridge Europe Limited
875915,Kennedy Independent School Trust Limited
1274874,Merlin Business Software Limited
24084,East Lancashire Chamber of Commerce and Industry
1848413,Jenrick IT Limited
2450755,Fordingbridge PLC
3154700,Indigo Infra Cardiff Limited
370930,Abs 2018 Limited
607670,Windsor Vehicle Leasing Limited
1971730,GS Energy Services Limited
4569106,Lumora Limited
5743218,Midland Heart Development Limited
5876013,BDW (F.R. Commercial) Limited
594101,Access Franchise Management Limited
1379864,Endsleigh Insurances (Brokers) Limited
1391895,Mid Anglia Radio Limited
3309508,Beaumont Healthcare Limited
3431993,Littleworth Properties Limited
4054612,Clearway Environmental Services (U.K) Limited
964145,Specialist Publications (UK) Limited
1725851,Sealock Limited
606278,Drallim Industries Limited
650220,Gloucestershire Everyman Theatre Company Limited
125698,E.A.T. (Holdings) Limited
2903661,BOBBY's Foods Scotland Limited
3328830,Optima Installations Limited
4339370,C.J. Knight & Son Limited
